ID,Year_Birth,Education,Marital_Status, Income ,Cant_Trx_Movil,Cant_Trx_Card
5455,1971,PhD,Married,"$32,011.00 ",99,0
7960,1962,2n Cycle,Together,"$82,122.00 ",734,22
3426,1975,Graduation,Divorced,"$70,300.00 ",1045,61
5316,1976,Master,Together,"$21,024.00 ",36,4
1404,1968,Graduation,Together,"$34,916.00 ",51,23
10598,1967,Graduation,Together,"$27,943.00 ",12,1
8212,1971,Master,Married,"$39,791.00 ",85,15
3233,1965,PhD,Married,"$62,745.00 ",562,21
7892,1969,Graduation,Single,"$18,589.00 ",6,4
2975,1976,Graduation,Together,"$85,606.00 ",717,42
5043,1951,Basic,Married,"$26,997.00 ",7,23
3104,1961,Graduation,Single,"$82,332.00 ",830,59
10854,1970,PhD,Married,"$38,853.00 ",29,0
7419,1968,Master,Divorced,"$27,071.00 ",8,3
5558,1954,PhD,Single,"$90,933.00 ",1020,31
832,1966,PhD,Together,"$65,814.00 ",561,14
4964,1958,PhD,Together,"$74,250.00 ",680,11
11030,1976,Master,Married,"$33,181.00 ",9,0
4587,1944,Master,Widow,"$45,006.00 ",162,25
450,1958,Master,Together,"$42,315.00 ",67,15
11031,1950,PhD,Married,"$48,699.00 ",26,1
4990,1954,Graduation,Married,"$59,111.00 ",524,0
221,1955,Graduation,Married,"$48,726.00 ",138,3
4351,1955,Graduation,Divorced,"$37,244.00 ",18,2
1357,1970,Graduation,Together,"$74,854.00 ",856,59
5667,1964,PhD,Married,"$60,896.00 ",1013,30
8867,1988,PhD,Married,"$67,546.00 ",864,134
2747,1988,PhD,Married,"$67,546.00 ",864,134
7422,1987,Graduation,Single,"$46,923.00 ",85,44
4148,1972,Graduation,Married,"$38,988.00 ",164,24
9516,1971,2n Cycle,Divorced,"$49,118.00 ",620,54
1291,1978,PhD,Together,"$27,683.00 ",152,9
1833,1974,PhD,Single,"$39,190.00 ",68,8
7270,1981,Graduation,Divorced,"$56,981.00 ",908,48
8182,1984,Graduation,Married,"$23,228.00 ",53,3
10394,1984,Graduation,Married,"$90,000.00 ",675,144
1142,1953,PhD,Married,"$55,707.00 ",208,7
451,1989,Graduation,Single,"$9,255.00 ",9,0
7128,1977,PhD,Single,"$42,997.00 ",4,0
10678,1959,Graduation,Together,"$71,232.00 ",653,17
7755,1954,PhD,Married,"$57,744.00 ",350,3
4754,1966,Master,Married,"$33,585.00 ",30,11
20,1965,2n Cycle,Married,"$46,891.00 ",43,12
2246,1965,2n Cycle,Married,"$46,891.00 ",43,12
10307,1956,Graduation,Married,"$50,387.00 ",369,9
2147,1969,Graduation,Together,"$76,653.00 ",736,63
10590,1956,PhD,Together,"$76,542.00 ",794,73
6565,1949,Master,Married,"$76,995.00 ",1012,80
6619,1978,Graduation,Married,"$38,415.00 ",22,1
4817,1956,Graduation,Divorced,"$22,304.00 ",3,2
4508,1952,Graduation,Single,"$75,127.00 ",203,35
4843,1952,Graduation,Single,"$75,127.00 ",203,35
9197,1953,Graduation,Married,"$39,722.00 ",32,0
6237,1966,PhD,Single,"$7,144.00 ",81,4
6515,1977,Graduation,Together,"$39,771.00 ",6,2
5954,1972,Master,Divorced,"$42,618.00 ",76,14
7938,1958,PhD,Together,"$51,518.00 ",350,8
961,1972,Graduation,Married,"$74,716.00 ",133,27
1764,1975,Graduation,Single,"$33,955.00 ",100,2
1916,1954,Master,Married,"$45,736.00 ",188,3
6941,1971,Graduation,Single,"$31,632.00 ",17,8
5562,1974,Graduation,Married,"$60,093.00 ",502,12
1517,1969,Graduation,Single,"$30,822.00 ",3,9
7286,1968,Graduation,Together,"$41,728.00 ",13,6
4687,1958,Master,Married,"$80,739.00 ",674,92
5631,1991,Graduation,Single,"$49,767.00 ",202,47
1951,1981,Basic,Married,"$34,445.00 ",228,122
123,1951,Graduation,Widow,"$67,046.00 ",544,35
9451,1965,Graduation,Married,"$73,538.00 ",811,76
7396,1966,Graduation,Married,"$80,398.00 ",342,51
3298,1956,Master,Married,"$52,973.00 ",856,0
6730,1954,Graduation,Married,"$38,998.00 ",34,1
9916,1954,Graduation,Married,"$38,998.00 ",34,1
2227,1958,2n Cycle,Together,"$26,490.00 ",45,47
946,1958,2n Cycle,Together,"$26,490.00 ",45,47
3745,1988,2n Cycle,Married,"$23,331.00 ",5,36
4094,1961,Graduation,Married,"$60,544.00 ",201,2
8588,1961,Graduation,Married,"$60,544.00 ",201,2
3916,1971,PhD,Together,"$49,269.00 ",639,8
9135,1950,Graduation,Together,"$27,203.00 ",13,2
1755,1988,2n Cycle,Together,"$45,204.00 ",30,11
2875,1978,Graduation,Married,"$67,023.00 ",444,44
2008,1978,Graduation,Married,"$77,583.00 ",372,23
10925,1983,Graduation,Married,"$76,630.00 ",255,31
1604,1960,Master,Married,"$47,353.00 ",184,2
5389,1964,Graduation,Married,"$48,920.00 ",238,17
2878,1947,PhD,Married,"$67,472.00 ",162,31
4440,1964,Master,Married,"$64,100.00 ",509,0
1324,1988,Graduation,Married,"$38,872.00 ",23,3
6262,1962,Master,Single,"$72,217.00 ",816,42
3628,1987,Basic,Single,"$15,038.00 ",4,8
3641,1976,Graduation,Married,"$13,624.00 ",10,2
322,1978,Graduation,Together,"$42,554.00 ",29,1
175,1986,Graduation,Married,"$71,952.00 ",656,80
6988,1986,Graduation,Married,"$71,952.00 ",656,80
8204,1971,2n Cycle,Married,"$78,041.00 ",482,35
7476,1964,Master,Single,"$63,972.00 ",928,63
5221,1957,Graduation,Married,"$52,852.00 ",714,8
8970,1972,PhD,Married,"$62,010.00 ",371,22
9286,1960,Master,Together,"$83,151.00 ",407,28
5831,1967,Graduation,Married,"$77,870.00 ",1017,50
1010,1977,Graduation,Together,"$46,931.00 ",41,0
11074,1977,Graduation,Single,"$85,072.00 ",494,92
5896,1987,Master,Married,"$73,395.00 ",272,7
3515,1952,Graduation,Single,"$62,307.00 ",87,13
5324,1981,PhD,Married,"$58,293.00 ",173,43
6534,1974,Graduation,Together,"$47,889.00 ",29,0
8373,1979,Basic,Together,"$24,594.00 ",1,3
3829,1979,Basic,Together,"$24,594.00 ",1,3
4501,1965,Master,Single,"$69,882.00 ",292,127
4179,1959,Graduation,Together,"$24,221.00 ",8,9
2292,1985,Graduation,Single,"$22,327.00 ",5,4
9239,1961,Master,Married,"$61,923.00 ",92,4
8953,1965,Master,Single,"$35,791.00 ",27,0
10258,1965,Master,Single,"$35,791.00 ",27,0
3520,1990,Master,Single,"$91,172.00 ",162,28
10402,1967,Graduation,Married,"$35,441.00 ",25,1
11114,1970,Graduation,Together,"$19,656.00 ",25,4
9553,1987,Graduation,Married,"$7,500.00 ",0,2
6055,1979,Graduation,Married,"$71,626.00 ",546,72
4786,1977,Graduation,Married,"$75,330.00 ",555,82
5015,1976,Master,Married,"$34,529.00 ",68,6
8560,1992,Graduation,Single,"$48,789.00 ",351,16
3469,1977,PhD,Divorced,"$34,487.00 ",19,18
5885,1973,2n Cycle,Married,"$35,688.00 ",73,3
3310,1973,2n Cycle,Married,"$35,688.00 ",73,3
2134,1952,Graduation,Single,"$53,700.00 ",263,5
2532,1987,Master,Single,"$73,454.00 ",982,73
2579,1957,Graduation,Married,"$71,113.00 ",495,33
3117,1955,Graduation,Single,,264,0
5623,1980,Master,Married,"$31,535.00 ",15,4
4789,1953,Graduation,Together,"$80,812.00 ",769,22
9523,1982,Graduation,Together,"$40,479.00 ",5,0
5268,1960,Graduation,Married,"$29,440.00 ",17,8
1545,1986,Graduation,Married,"$38,508.00 ",120,19
2254,1983,Graduation,Married,"$69,520.00 ",627,120
2661,1964,Graduation,Single,"$18,701.00 ",12,4
3130,1964,Graduation,Single,"$18,701.00 ",12,4
5847,1969,Graduation,Divorced,"$69,901.00 ",312,21
5863,1953,Graduation,Married,"$47,703.00 ",359,0
999,1991,Graduation,Single,"$86,037.00 ",490,44
2931,1978,Graduation,Divorced,"$71,847.00 ",737,21
1890,1971,2n Cycle,Together,"$42,033.00 ",11,1
5589,1964,Graduation,Divorced,"$51,983.00 ",631,0
10172,1988,Graduation,Single,"$68,655.00 ",456,19
6729,1988,Graduation,Single,"$68,655.00 ",456,19
10492,1959,Graduation,Together,"$38,285.00 ",2,0
2939,1970,Master,Together,"$79,419.00 ",751,127
5948,1975,Graduation,Single,"$57,338.00 ",143,6
574,1964,Graduation,Married,"$42,523.00 ",14,36
3266,1964,Graduation,Married,"$42,523.00 ",14,36
10500,1984,Graduation,Married,"$31,761.00 ",19,1
7987,1969,Graduation,Married,"$65,747.00 ",346,17
1135,1960,Master,Together,"$17,144.00 ",18,2
24,1960,Master,Together,"$17,144.00 ",18,2
7244,1951,Graduation,Single,,48,5
1966,1965,PhD,Married,"$84,618.00 ",684,100
7789,1965,PhD,Married,"$84,618.00 ",684,100
3336,1948,PhD,Together,"$66,375.00 ",712,0
5644,1957,Graduation,Together,"$42,213.00 ",309,3
1295,1963,Graduation,Married,,231,65
6663,1940,PhD,Single,"$51,141.00 ",144,0
10262,1980,Graduation,Married,"$15,072.00 ",8,2
456,1986,2n Cycle,Married,"$7,500.00 ",1,11
3270,1978,2n Cycle,Together,"$17,117.00 ",12,23
5748,1965,Graduation,Married,"$59,754.00 ",115,27
8952,1953,Master,Married,"$65,569.00 ",397,46
3921,1952,2n Cycle,Widow,"$28,457.00 ",24,1
9826,1972,PhD,Single,"$86,857.00 ",899,102
5830,1972,PhD,Single,"$86,857.00 ",899,102
8310,1964,Graduation,Together,"$68,142.00 ",897,126
6382,1953,Graduation,Together,"$48,794.00 ",25,0
8439,1964,Graduation,Together,"$63,404.00 ",734,26
7613,1974,2n Cycle,Together,"$49,669.00 ",166,5
48,1964,Graduation,Together,"$55,761.00 ",136,1
5046,1958,Graduation,Divorced,"$78,331.00 ",756,138
3231,1973,Graduation,Married,"$37,971.00 ",5,4
7181,1977,Graduation,Married,"$30,368.00 ",35,0
1663,1978,PhD,Together,"$34,043.00 ",20,2
5441,1965,PhD,Widow,"$54,111.00 ",267,6
8602,1964,Graduation,Divorced,"$69,932.00 ",412,172
9925,1981,PhD,Together,"$39,665.00 ",127,1
9499,1954,Graduation,Married,"$93,404.00 ",1279,15
6568,1984,Graduation,Married,"$38,680.00 ",11,0
3032,1984,Graduation,Married,"$24,570.00 ",28,34
5153,1967,PhD,Married,"$77,766.00 ",1004,59
4127,1967,PhD,Married,"$77,766.00 ",1004,59
9940,1958,Graduation,Together,"$64,961.00 ",382,114
7527,1968,Master,Divorced,"$23,748.00 ",6,6
3406,1964,Graduation,Single,"$45,989.00 ",138,33
9771,1988,2n Cycle,Single,"$23,331.00 ",104,20
6722,1954,PhD,Married,"$70,421.00 ",479,28
213,1963,PhD,Single,"$23,091.00 ",35,0
8541,1990,2n Cycle,Married,"$24,683.00 ",8,4
8475,1973,PhD,Married,"$157,243.00 ",20,2
8070,1973,PhD,Married,"$54,222.00 ",199,12
313,1968,Graduation,Widow,"$73,455.00 ",901,61
9757,1972,Graduation,Together,"$84,906.00 ",997,15
2088,1972,Graduation,Together,"$84,906.00 ",997,15
2320,1978,2n Cycle,Married,"$47,025.00 ",508,11
966,1966,Graduation,Married,"$44,529.00 ",538,13
9706,1974,PhD,Single,"$31,560.00 ",62,1
3979,1983,PhD,Divorced,"$90,687.00 ",982,17
5602,1989,PhD,Together,"$66,973.00 ",466,22
2202,1978,Graduation,Together,"$41,154.00 ",44,2
9645,1968,Graduation,Married,"$64,590.00 ",920,138
7230,1960,PhD,Divorced,"$50,611.00 ",459,0
5675,1960,PhD,Divorced,"$50,611.00 ",459,0
4974,1970,Graduation,Single,"$83,273.00 ",433,89
5687,1980,Graduation,Divorced,"$81,702.00 ",563,50
5871,1979,Master,Together,"$24,401.00 ",73,28
3846,1974,Graduation,Married,"$42,557.00 ",192,5
10001,1985,2n Cycle,Together,"$7,500.00 ",5,17
2831,1976,Graduation,Together,"$78,416.00 ",453,38
868,1966,Graduation,Married,"$44,794.00 ",54,0
7212,1966,Graduation,Married,"$44,794.00 ",54,0
1743,1974,Graduation,Single,"$69,719.00 ",273,86
2415,1962,Graduation,Together,"$62,568.00 ",362,17
7947,1969,Graduation,Married,"$42,231.00 ",24,0
2106,1974,2n Cycle,Married,"$20,130.00 ",0,6
3363,1974,2n Cycle,Married,"$20,130.00 ",0,6
8595,1973,Graduation,Widow,"$42,429.00 ",55,0
7232,1973,Graduation,Widow,"$42,429.00 ",55,0
7829,1900,2n Cycle,Divorced,"$36,640.00 ",15,6
9977,1973,Graduation,Divorced,"$78,901.00 ",321,11
10142,1976,PhD,Divorced,"$66,476.00 ",372,18
5263,1977,2n Cycle,Married,"$31,056.00 ",5,10
22,1976,Graduation,Divorced,"$46,310.00 ",185,2
528,1978,Graduation,Married,"$65,819.00 ",267,38
4070,1969,PhD,Married,"$94,871.00 ",169,24
